xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2001241,2001-08-29,h19v12,2015144061107,1,6234
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2001257,2001-09-14,h19v12,2015144060421,1,5705
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2001273,2001-09-30,h19v12,2015144061413,1,5750
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2001289,2001-10-16,h19v12,2015146021038,1,5617
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2001305,2001-11-01,h19v12,2015146023242,1,5184
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2001321,2001-11-17,h19v12,2015146032053,1,6868
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2001337,2001-12-03,h19v12,2015146040056,1,5305
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2001353,2001-12-19,h19v12,2018226092230,1,4946
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2002001,2002-01-01,h19v12,2015146150700,1,5233
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2002017,2002-01-17,h19v12,2015146122404,1,6585
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2002033,2002-02-02,h19v12,2015146145433,1,5914
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2002049,2002-02-18,h19v12,2015146132018,1,5796
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2002065,2002-03-06,h19v12,2015147121106,1,6695
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2002081,2002-03-22,h19v12,2015147123704,1,7201
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2002097,2002-04-07,h19v12,2015147211904,1,6634
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2003225,2003-08-13,h19v12,2015153114048,1,6266
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2003241,2003-08-29,h19v12,2015153114106,1,6231
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2003257,2003-09-14,h19v12,2015153114040,1,5704
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2003273,2003-09-30,h19v12,2015153115236,1,6297
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2003289,2003-10-16,h19v12,2015153122751,1,5680
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2003305,2003-11-01,h19v12,2015153124801,1,5954
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2003321,2003-11-17,h19v12,2015153130217,1,5630
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2003337,2003-12-03,h19v12,2015153125712,1,5439
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2003353,2003-12-19,h19v12,2018222150014,1,5179
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004001,2004-01-01,h19v12,2015154120423,1,5740
