xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016129,2016-05-08,h19v12,2016147112807,1,5901
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016145,2016-05-24,h19v12,2016166144719,1,5569
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016161,2016-06-09,h19v12,2016184002545,1,6455
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016177,2016-06-25,h19v12,2016200100042,1,6741
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016193,2016-07-11,h19v12,2016215085147,1,5863
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016209,2016-07-27,h19v12,2016229083131,1,5893
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016225,2016-08-12,h19v12,2016243085240,1,4871
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016241,2016-08-28,h19v12,2016263150703,1,5041
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016257,2016-09-13,h19v12,2016274144925,1,5012
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016273,2016-09-29,h19v12,2016292070830,1,4996
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016289,2016-10-15,h19v12,2016306042334,1,4678
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016305,2016-10-31,h19v12,2016322042816,1,5201
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016321,2016-11-16,h19v12,2016340092355,1,5187
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016337,2016-12-02,h19v12,2016357043627,1,4484
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2016353,2016-12-18,h19v12,2017010091216,1,4784
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017001,2017-01-01,h19v12,2017020214455,1,4672
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017017,2017-01-17,h19v12,2017034073704,1,4614
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017033,2017-02-02,h19v12,2017053062606,1,5122
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017049,2017-02-18,h19v12,2017066031222,1,4440
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017065,2017-03-06,h19v12,2017082121942,1,4301
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017081,2017-03-22,h19v12,2017111085058,1,4472
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017097,2017-04-07,h19v12,2017116140632,1,4045
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017113,2017-04-23,h19v12,2017131014158,1,4733
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017129,2017-05-09,h19v12,2017145233457,1,5286
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017145,2017-05-25,h19v12,2017164072156,1,5882
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017161,2017-06-10,h19v12,2017178080951,1,5935
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017177,2017-06-26,h19v12,2017194070406,1,5292
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017193,2017-07-12,h19v12,2017209233502,1,4891
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017209,2017-07-28,h19v12,2017234112154,1,5448
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017225,2017-08-13,h19v12,2017250141523,1,5068
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017241,2017-08-29,h19v12,2017262085551,1,5811
